Year;Primary County;Dual Eligible;Major Diagnostic Category;Episode Disease Category;Beneficiaries with Condition;Beneficiaries with Admissions;Total Inpatient Admissions;Beneficiaries with ER Visits;Total ER Visits
2014;Delaware;Dual;Mental Diseases And Disorders;Depression;228;82;133;95;258
2014;Dutchess;Non-Dual;Mental Diseases And Disorders;Major Personality Disorders;228;146;413;161;865
2014;Erie;Non-Dual;Diseases And Disordes Of The Respiratory System;Major Respiratory Anomalies;228;153;252;131;291
2014;Fulton;Non-Dual;Substance Abuse;Other Significant Drug Abuse;228;69;175;124;331
2014;Madison;Non-Dual;Mental Diseases And Disorders;Conduct, Impulse Control, and Other Disruptive Behavior Disorders;228;38;80;121;345
2014;Wyoming;Non-Dual;Diabetes Mellitus;Diabetes;228;59;118;84;249
2014;Erie;Non-Dual;Diabetes Mellitus;Diabetic Ketoacidosis;229;219;519;148;544
2014;Orleans;Dual;Diseases And Disorders Of The Cardiovascular System;Coronary Atherosclerosis;229;92;123;68;187
2014;Schoharie;Dual;Diabetes Mellitus;Diabetes;229;77;103;72;154
2014;Wayne;Dual;Mental Diseases And Disorders;Chronic Stress and Anxiety Diagnoses;229;68;100;92;289
2014;Chautauqua;Non-Dual;Substance Abuse;Opioid Abuse - Continuous;230;156;331;153;495
2014;Herkimer;Dual;Diseases And Disorders Of The Cardiovascular System;Congestive Heart Failure;230;136;220;84;219
2014;Ontario;Non-Dual;Diseases And Disordes Of The Respiratory System;Other Chronic Pulmonary Diagnoses;230;63;117;127;295
2014;Queens;Dual;Diseases And Disordes Of The Respiratory System;Chronic Bronchitis;230;95;154;44;92
2014;Saratoga;Dual;Diseases And Disorders Of The Cardiovascular System;Cardiac Dysrhythmia and Conduction Disorders;230;145;240;100;302
2014;Westchester;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Ventricular and Atrial Septal Defects;230;155;267;85;163
2014;Greene;Non-Dual;Substance Abuse;Drug Abuse - Cannabis/NOS/NEC;231;103;227;134;553
2014;Queens;Dual;Diseases And Disordes Of The Respiratory System;Status Asthmaticus;231;102;179;83;189
2014;Richmond;Dual;Diseases And Disorders Of The Cardiovascular System;Cardiomyopathy;231;159;313;91;258
2014;Wayne;Non-Dual;Diseases And Disordes Of The Respiratory System;Other Chronic Pulmonary Diagnoses;231;97;178;123;374
2014;Cattaraugus;Non-Dual;Mental Diseases And Disorders;Post Traumatic Stress Disorder;232;65;133;151;510
2014;Monroe;Dual;Diabetes Mellitus;Diabetes - Juvenile Onset;232;117;193;113;541
2014;Tompkins;Dual;Diseases And Disordes Of The Respiratory System;Chronic Obstructive Pulmonary Disease and Bronchiectasis;232;84;106;69;255
2014;Cayuga;Non-Dual;Mental Diseases And Disorders;Conduct, Impulse Control, and Other Disruptive Behavior Disorders;233;58;163;108;455
2014;Chautauqua;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Cardiac Dysrhythmia and Conduction Disorders;233;137;362;172;751
2014;Dutchess;Dual;Diseases And Disordes Of The Respiratory System;Other Chronic Pulmonary Diagnoses;233;140;219;110;311
2014;Livingston;Non-Dual;Substance Abuse;Chronic Alcohol Abuse;233;71;135;122;329
2014;New York;Dual;Diseases And Disordes Of The Respiratory System;Status Asthmaticus;233;136;307;85;284
2014;Onondaga;Dual;Mental Diseases And Disorders;Major Personality Disorders;233;134;250;120;708
2014;Queens;Non-Dual;Newborns And Other Neonates;Prematurity - Birthweight 750 - 999  Grams;233;165;281;93;237
2014;Richmond;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Unstable Angina;233;200;589;105;433
2014;Tompkins;Non-Dual;Substance Abuse;Drug Abuse - Cannabis/NOS/NEC;233;145;327;142;490
2014;Niagara;Dual;Diabetes Mellitus;Diabetic Neuropathy;234;107;174;102;270
2014;Oneida;Non-Dual;Substance Abuse;Drug Abuse Related Diagnoses;234;186;286;146;560
2014;Rockland;Dual;Diseases And Disorders Of The Cardiovascular System;Valvular Disorders;234;100;160;87;156
2014;Suffolk;Non-Dual;Diabetes Mellitus;Diabetes with Circulatory Complication;234;119;396;107;345
2014;Westchester;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Cardiac Device Status;234;132;342;123;318
2014;Chenango;Dual;Mental Diseases And Disorders;Depression;235;98;130;110;296
2014;Madison;Non-Dual;Substance Abuse;Opioid Abuse;235;116;221;154;752
2014;Rockland;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Other Cardiovascular Diagnoses - Major;235;157;413;131;305
2014;Broome;Dual;Diseases And Disorders Of The Cardiovascular System;History of Myocardial Infarction;236;160;222;107;395
2014;Cortland;Non-Dual;Mental Diseases And Disorders;Schizophrenia;236;54;116;114;367
2014;Monroe;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Chronic Cardiovascular Diagnoses - Minor;236;166;412;139;563
2014;Queens;Dual;Diabetes Mellitus;Diabetic Ketoacidosis;236;169;334;66;142
2014;Richmond;Non-Dual;Diseases And Disordes Of The Respiratory System;Other Major Chronic Pulmonary Diagnoses;236;202;595;123;374
2014;Suffolk;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Defibrillator Status;236;143;405;117;275
2014;Tompkins;Non-Dual;Mental Diseases And Disorders;Post Traumatic Stress Disorder;236;83;181;125;449
2014;Warren;Non-Dual;Substance Abuse;Other Significant Drug Abuse;236;81;161;122;323
2014;Delaware;Non-Dual;Mental Diseases And Disorders;Schizophrenia;237;61;112;136;498
2014;Greene;Dual;Diseases And Disordes Of The Respiratory System;Chronic Obstructive Pulmonary Disease and Bronchiectasis;237;126;189;71;162
2014;New York;Dual;Substance Abuse;Drug Abuse Related Diagnoses;237;173;717;123;703
2014;Putnam;Dual;Diabetes Mellitus;Diabetes;237;83;111;53;153
2014;New York;Non-Dual;Mental Diseases And Disorders;Eating Disorder;238;86;210;104;303
2014;Oneida;Non-Dual;Substance Abuse;Opioid Abuse - Continuous;238;192;446;159;594
2014;Ontario;Dual;Mental Diseases And Disorders;Depressive and Other Psychoses;238;72;105;97;228
2014;Schuyler;Non-Dual;Diseases And Disordes Of The Respiratory System;Asthma;238;42;77;152;465
2014;St Lawrence;Dual;Mental Diseases And Disorders;Depressive and Other Psychoses;238;101;166;96;268
2014;Cayuga;Non-Dual;Mental Diseases And Disorders;Chronic Mental Health Diagnoses - Minor;239;106;293;140;703
2014;Cayuga;Non-Dual;Mental Diseases And Disorders;Post Traumatic Stress Disorder;239;70;166;132;489
2014;Schenectady;Dual;Mental Diseases And Disorders;Chronic Mental Health Diagnoses - Moderate;239;83;158;123;616
2014;Albany;Dual;Diseases And Disorders Of The Cardiovascular System;Valvular Disorders;240;104;150;83;265
2014;Erie;Dual;Diabetes Mellitus;Diabetes - Juvenile Onset;240;111;190;102;248
2014;Greene;Non-Dual;Diseases And Disordes Of The Respiratory System;Chronic Obstructive Pulmonary Disease and Bronchiectasis;240;83;209;123;433
2014;Onondaga;Dual;Diseases And Disorders Of The Cardiovascular System;Cardiac Device Status;240;137;195;91;295
2014;Saratoga;Dual;Diseases And Disorders Of The Cardiovascular System;Malignant and Other Significant Hypertension;240;175;267;101;276
2014;Washington;Non-Dual;Mental Diseases And Disorders;Chronic Mental Health Diagnoses - Minor;240;89;183;127;336
2014;Westchester;Dual;Substance Abuse;Drug Abuse - Cannabis/NOS/NEC;240;181;469;150;646
2014;Cortland;Non-Dual;Mental Diseases And Disorders;Chronic Mental Health Diagnoses - Minor;241;58;122;111;356
2014;Orange;Non-Dual;Diabetes Mellitus;Diabetes - Juvenile Onset;241;90;230;115;441
2014;Oswego;Dual;Diseases And Disorders Of The Cardiovascular System;Atrial Fibrillation;241;108;194;76;207
2014;Tompkins;Non-Dual;Substance Abuse;Chronic Alcohol Abuse;241;145;317;144;449
2014;Cattaraugus;Non-Dual;Substance Abuse;Other Significant Drug Abuse;242;79;171;120;323
2014;Livingston;Non-Dual;Substance Abuse;Opioid Abuse;242;61;105;121;286
2014;Saratoga;Non-Dual;Mental Diseases And Disorders;Conduct, Impulse Control, and Other Disruptive Behavior Disorders;242;63;129;100;250
2014;Seneca;Non-Dual;Diabetes Mellitus;Diabetes;242;49;84;117;295
2014;Bronx;Dual;Diseases And Disordes Of The Respiratory System;Status Asthmaticus;243;154;292;91;264
2014;Franklin;Dual;Diseases And Disorders Of The Cardiovascular System;Coronary Atherosclerosis;243;104;139;93;279
2014;Herkimer;Non-Dual;Substance Abuse;Opioid Abuse;243;89;159;121;263
2014;Genesee;Dual;Mental Diseases And Disorders;Depression;244;102;169;93;428
2014;Richmond;Non-Dual;Mental Diseases And Disorders;Major Personality Disorders;244;189;681;170;877
2014;Rockland;Dual;Diseases And Disordes Of The Respiratory System;Other Chronic Pulmonary Diagnoses;244;126;218;94;205
2014;Saratoga;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Cardiac Dysrhythmia and Conduction Disorders;244;148;378;151;687
2014;Washington;Non-Dual;Mental Diseases And Disorders;Bi-Polar Disorder;244;94;171;139;428
2014;Westchester;Dual;Diseases And Disorders Of The Cardiovascular System;Chronic Cardiovascular Diagnoses - Minor;244;150;278;90;243
2014;Dutchess;Dual;Mental Diseases And Disorders;Chronic Mental Health Diagnoses - Moderate;245;85;136;105;403
2014;Onondaga;Dual;Diabetes Mellitus;Diabetic Nephropathy;245;148;265;101;345
2014;Steuben;Dual;Diseases And Disorders Of The Cardiovascular System;Congestive Heart Failure;245;132;179;121;406
2014;Steuben;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Coronary Atherosclerosis;245;91;168;156;493
2014;Wayne;Dual;Mental Diseases And Disorders;Depressive and Other Psychoses;245;81;107;99;261
2014;Franklin;Non-Dual;Substance Abuse;Opioid Abuse;246;118;196;126;381
2014;St Lawrence;Non-Dual;Mental Diseases And Disorders;Chronic Mental Health Diagnoses - Minor;246;87;232;144;559
2014;Ulster;Non-Dual;Substance Abuse;Other Significant Drug Abuse - Continuous;246;177;448;166;712
2014;Bronx;Dual;Substance Abuse;Cocaine Abuse - Continuous;247;235;801;137;479
2014;Broome;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Angina and Ischemic Heart Disease;247;126;251;138;564
2014;Clinton;Dual;Mental Diseases And Disorders;Chronic Stress and Anxiety Diagnoses;247;73;114;107;283
2014;Livingston;Non-Dual;Mental Diseases And Disorders;Bi-Polar Disorder;247;72;124;142;544
2014;Madison;Non-Dual;Mental Diseases And Disorders;Bi-Polar Disorder;247;78;179;162;651
2014;Rensselaer;Dual;Diabetes Mellitus;Diabetic Neuropathy;247;109;158;143;564
2014;Richmond;Dual;Diabetes Mellitus;Diabetes - Juvenile Onset;247;127;234;80;282
2014;Richmond;Dual;Mental Diseases And Disorders;Depressive Psychosis - Severe;247;96;198;105;358
2014;Rockland;Dual;Diseases And Disorders Of The Cardiovascular System;Other Cardiovascular Diagnoses - Major;247;171;273;107;238
2014;Rockland;Non-Dual;Substance Abuse;Cocaine Abuse;247;136;380;143;569
2014;Seneca;Dual;Diabetes Mellitus;Diabetes;247;79;122;67;151
2014;Westchester;Dual;HIV Infection;HIV Disease;247;79;121;86;209
2014;Cattaraugus;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Coronary Atherosclerosis;248;97;166;136;392
2014;Genesee;Non-Dual;Mental Diseases And Disorders;Schizophrenia;248;68;121;144;540
2014;Sullivan;Dual;Mental Diseases And Disorders;Depressive and Other Psychoses;248;73;117;93;261
2014;Tompkins;Non-Dual;Substance Abuse;Other Significant Drug Abuse;248;127;278;130;391
2014;Westchester;Dual;Diseases And Disordes Of The Respiratory System;Other Major Chronic Pulmonary Diagnoses;248;191;333;92;286
2014;Chemung;Dual;Diseases And Disordes Of The Respiratory System;Asthma;249;104;174;162;677
2014;Columbia;Non-Dual;Diseases And Disordes Of The Respiratory System;Chronic Obstructive Pulmonary Disease and Bronchiectasis;249;94;176;146;430
2014;Dutchess;Dual;Diseases And Disorders Of The Cardiovascular System;Other Cardiovascular Diagnoses - Major;249;157;235;99;253
2014;Dutchess;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Cardiac Dysrhythmia and Conduction Disorders;249;169;469;157;746
2014;Essex;Non-Dual;Substance Abuse;Drug Abuse - Cannabis/NOS/NEC;249;87;145;144;552
2014;Onondaga;Dual;Diseases And Disorders Of The Cardiovascular System;Cardiomyopathy;249;117;209;99;286
2014;Erie;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Pulmonary Hypertension;250;198;547;147;560
2014;Fulton;Dual;Mental Diseases And Disorders;Depressive and Other Psychoses;250;88;142;134;437
2014;Kings;Dual;Substance Abuse;Other Significant Drug Abuse - Continuous;250;227;816;144;503
2014;Oneida;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Congestive Heart Failure;250;174;433;136;549
2014;Onondaga;Dual;Mental Diseases And Disorders;Post Traumatic Stress Disorder;250;104;209;137;630
2014;Onondaga;Dual;Substance Abuse;Drug Abuse - Cannabis/NOS/NEC;250;186;370;162;945
2014;Rensselaer;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Cardiac Dysrhythmia and Conduction Disorders;250;176;440;176;934
2014;Rockland;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Congestive Heart Failure;250;171;469;139;352
2014;Suffolk;Dual;Substance Abuse;Cocaine Abuse;250;176;336;141;491
2014;Sullivan;Non-Dual;Mental Diseases And Disorders;Post Traumatic Stress Disorder;250;75;131;152;576
2014;Wayne;Non-Dual;Mental Diseases And Disorders;Post Traumatic Stress Disorder;250;75;115;163;576
2014;Chemung;Dual;Diseases And Disorders Of The Cardiovascular System;Congestive Heart Failure;251;155;242;107;309
2014;Clinton;Non-Dual;Diseases And Disordes Of The Respiratory System;Other Chronic Pulmonary Diagnoses;251;97;190;144;398
2014;Delaware;Dual;Diseases And Disordes Of The Respiratory System;Chronic Obstructive Pulmonary Disease and Bronchiectasis;251;101;151;102;243
2014;Erie;Non-Dual;Mental Diseases And Disorders;Conduct Disorder - Severe;251;59;103;137;426
2014;Jefferson;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Coronary Atherosclerosis;251;83;149;135;377
2014;Kings;Dual;Substance Abuse;Drug Abuse Related Diagnoses;251;153;616;110;520
2014;Onondaga;Non-Dual;Substance Abuse;Other Significant Drug Abuse - Continuous;251;222;611;183;1,128
2014;Ontario;Non-Dual;Mental Diseases And Disorders;Chronic Mental Health Diagnoses - Minor;251;80;154;140;412
2014;Otsego;Non-Dual;Mental Diseases And Disorders;Schizophrenia;251;54;80;121;348
2014;Putnam;Non-Dual;Substance Abuse;Chronic Alcohol Abuse;251;138;371;134;368
2014;Queens;Dual;Substance Abuse;Cocaine Abuse;251;196;551;145;676
2014;Ontario;Dual;Mental Diseases And Disorders;Chronic Stress and Anxiety Diagnoses;252;76;118;111;380
2014;St Lawrence;Non-Dual;Substance Abuse;Cocaine Abuse;252;163;423;156;553
2014;Broome;Dual;Diseases And Disorders Of The Cardiovascular System;Malignant and Other Significant Hypertension;253;171;233;100;299
2014;Cayuga;Non-Dual;Substance Abuse;Chronic Alcohol Abuse;253;169;372;164;654
2014;Erie;Dual;Diseases And Disorders Of The Cardiovascular System;History of Percutaneous Transluminal Coronary Angioplasty;253;226;347;123;315
2014;Erie;Dual;Substance Abuse;Opioid Abuse - Continuous;253;110;219;130;461
2014;Erie;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Cardiac Device Status;253;153;341;159;639
2014;Fulton;Non-Dual;Substance Abuse;Drug Abuse - Cannabis/NOS/NEC;253;150;375;177;730
2014;Richmond;Dual;HIV Infection;HIV Disease;253;90;154;91;217
2014;Schoharie;Non-Dual;Diabetes Mellitus;Diabetes;253;52;97;122;295
2014;Chemung;Dual;Mental Diseases And Disorders;Bi-Polar Disorder;254;104;170;145;573
2014;Genesee;Non-Dual;Mental Diseases And Disorders;Bi-Polar Disorder;254;109;214;161;723
2014;Washington;Non-Dual;Substance Abuse;Chronic Alcohol Abuse;254;98;195;128;360
2014;Wayne;Non-Dual;Mental Diseases And Disorders;Chronic Mental Health Diagnoses - Minor;254;70;114;133;475
2014;Broome;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Cardiac Dysrhythmia and Conduction Disorders;255;165;358;168;735
2014;Chautauqua;Dual;Mental Diseases And Disorders;Chronic Mental Health Diagnoses - Minor;255;86;131;62;152
2014;Cortland;Non-Dual;Mental Diseases And Disorders;Post Traumatic Stress Disorder;255;66;120;136;428
2014;Genesee;Non-Dual;Substance Abuse;Drug Abuse - Cannabis/NOS/NEC;255;125;245;163;609
2014;Greene;Non-Dual;Substance Abuse;Opioid Abuse;255;116;252;140;513
2014;Jefferson;Dual;Diseases And Disordes Of The Respiratory System;Other Chronic Pulmonary Diagnoses;255;121;179;100;265
2014;Onondaga;Dual;Mental Diseases And Disorders;Depressive Psychosis - Severe;255;92;189;119;628
2014;Onondaga;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Valvular Disorders;255;129;342;146;661
2014;Saratoga;Non-Dual;Mental Diseases And Disorders;Depressive Psychosis - Severe;255;127;298;134;457
2014;Washington;Dual;Diseases And Disordes Of The Respiratory System;Chronic Obstructive Pulmonary Disease and Bronchiectasis;255;106;164;65;152
2014;Albany;Non-Dual;Diseases And Disorders Of The Cardiovascular System;History of Myocardial Infarction;256;216;554;180;819
2014;Clinton;Dual;Diseases And Disordes Of The Respiratory System;Asthma;256;118;171;113;262
2014;Livingston;Non-Dual;Mental Diseases And Disorders;Schizophrenia;256;53;88;122;357
2014;Montgomery;Non-Dual;Substance Abuse;Chronic Alcohol Abuse;256;143;300;166;552
2014;Orange;Dual;Diseases And Disorders Of The Cardiovascular System;Other Cardiovascular Diagnoses - Major;256;168;289;95;274
2014;Orange;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Atrial Fibrillation;256;133;327;120;399
2014;Nassau;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Pulmonary Hypertension;257;214;672;114;329
2014;Steuben;Non-Dual;Substance Abuse;Other Significant Drug Abuse;257;90;169;145;449
2014;Allegany;Dual;Mental Diseases And Disorders;Depression;258;106;138;125;307
2014;Cattaraugus;Dual;Mental Diseases And Disorders;Depressive and Other Psychoses;258;105;156;111;302
2014;Allegany;Non-Dual;Substance Abuse;Chronic Alcohol Abuse;259;92;169;134;343
2014;Nassau;Dual;Substance Abuse;Drug Abuse - Cannabis/NOS/NEC;259;172;395;132;405
2014;Saratoga;Dual;Mental Diseases And Disorders;Schizophrenia;259;73;127;91;291
2014;Tompkins;Non-Dual;Diseases And Disordes Of The Respiratory System;Chronic Obstructive Pulmonary Disease and Bronchiectasis;259;71;112;116;298
2014;Albany;Non-Dual;Diseases And Disorders Of The Cardiovascular System;Angina and Ischemic Heart Disease;260;144;412;159;637
2014;Columbia;Non-Dual;Mental Diseases And Disorders;Bi-Polar Disorder;260;90;166;162;559
